# Plate File Name: /Users/chazmanchilders/Desktop/20200420-zymo-negatives/Zymo_Negatives_2020-04-20.eds
# Description: 
# User Name: 
# Last Modified Date/Time: 2020-04-20 10:34:46 PM PDT
# Date Created: 2020-04-29 03:42:54 PM PDT
# Barcode: 
# Instrument Type: 7500 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 
# Instrument Serial Number: null
# Plate Run Start Date/Time: 2020-04-20 08:26:20 PM PDT
# Plate Run End Date/Time: 2020-04-20 10:20:29 PM PDT
# Run Duration: 114 minutes 8 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# PCR Stage / Cycle where Analysis is performed: Stage 3 Step 2
# Pre-read Stage/Step: Stage 1, Step 1
# Post-read Stage/Step: Stage 4, Step 1
# Passive Reference: null
# Quantification Cycle Method: CT
"Well","Well Position","Cycle Number","1","2","3","4","5"
"90","H6","3","74166.23","5126.975","578.4178","907.65814","2300.9219"
"91","H7","3","7803.212","4080.2278","4868.8804","1483.2816","0.0"
"92","H8","3","67773.63","4492.788","0.0","0.0","1013.89954"
"93","H9","3","238.99466","707.553","710.6528","477.6629","1879.3572"
"94","H10","3","0.0","847.1936","583.00165","273.46503","1838.6682"
"95","H11","3","0.0","377.09042","409.084","135.82729","537.3363"
"96","H12","3","0.0","0.0","9.43476","0.0","0.0"
"1","A1","4","106567.914","11071.93","1230.6943","404.29446","0.0"
"2","A2","4","95816.62","9167.823","991.13837","0.0","0.0"
"3","A3","4","104277.484","9001.624","728.6715","0.0","0.0"
"4","A4","4","70199.6","4507.568","0.0","0.0","0.0"
"5","A5","4","71069.85","4658.941","0.0","0.0","1051.487"
"6","A6","4","68889.38","3608.7432","0.0","0.0","90.24411"
"7","A7","4","0.0","0.0","0.0","0.0","823.35583"
"8","A8","4","101946.37","8306.66","515.7728","0.0","0.0"
"9","A9","4","0.0","203.7684","270.8482","0.0","896.4326"
"10","A10","4","0.0","132.08742","244.59677","5.734632","0.0"
"11","A11","4","0.0","48.6774","0.0","0.0","0.0"
"12","A12","4","1553.3435","299.35095","313.04935","191.12352","0.0"
"13","B1","4","104298.93","9140.129","600.3668","129.53482","0.0"
"14","B2","4","103505.21","10348.921","1231.5054","384.34778","1303.7617"
"15","B3","4","101942.36","8497.777","927.6819","0.0","0.0"
"16","B4","4","74255.44","4699.544","33.93322","0.0","82.11222"
"17","B5","4","67748.51","4183.958","0.0","0.0","0.0"
"18","B6","4","72961.375","4654.843","232.2422","173.2279","1501.6821"
"19","B7","4","0.0","0.0","0.0","0.0","0.0"
"20","B8","4","108608.55","8077.191","596.92377","0.0","0.0"
"21","B9","4","159.49387","299.2554","160.3553","59.81752","0.0"
"22","B10","4","0.0","435.19534","238.71532","4.745545","2596.8574"
"23","B11","4","0.0","538.6192","300.99945","97.2743","402.4438"
"24","B12","4","0.0","3.57834","0.0","38.4183","0.0"
"25","C1","4","112931.12","10399.415","719.3218","520.7852","4117.0146"
"26","C2","4","100459.945","8055.0576","78.2024","0.0","0.0"
"27","C3","4","104066.2","8179.9805","362.3209","0.0","0.0"
"28","C4","4","72196.54","4124.3335","0.0","99.6572","0.0"
"29","C5","4","69320.98","3838.6472","0.0","0.0","0.0"
"30","C6","4","90487.93","8716.706","3335.324","2938.8538","0.0"
"31","C7","4","0.0","197.24132","1299.0487","1593.8379","0.0"
"32","C8","4","109439.65","8250.899","481.66464","0.0","0.0"
"33","C9","4","0.0","0.0","3.740864","0.0","0.0"
"34","C10","4","0.0","0.0","15.918444","0.0","569.3035"
"35","C11","4","0.0","1058.6036","448.5359","393.08673","1852.7262"
"36","C12","4","309.80936","0.0","0.0","0.0","0.0"
"37","D1","4","106359.22","10620.953","1213.9414","0.0","0.0"
"38","D2","4","104587.95","8626.155","778.669","0.0","0.0"
"39","D3","4","98867.086","7675.6797","840.8277","0.0","0.0"
"40","D4","4","69188.4","3890.9214","0.0","1.04477","0.0"
"41","D5","4","72661.445","4087.1365","0.0","0.0","0.0"
"42","D6","4","67537.62","3662.4695","0.0","0.0","0.0"
"43","D7","4","0.0","0.0","37.43874","35.531803","0.0"
"44","D8","4","350616.16","38954.04","16348.959","12840.063","2259.3665"
"45","D9","4","0.0","0.0","0.0","0.0","0.0"
"46","D10","4","0.0","163.89156","221.22316","124.12829","210.34145"
"47","D11","4","0.0","562.01276","94.933525","0.0","0.0"
"48","D12","4","0.0","525.9776","279.83734","255.02931","546.14325"
"49","E1","4","104914.55","9331.261","708.3144","0.0","0.0"
"50","E2","4","103938.03","7937.772","997.3013","0.0","0.0"
"51","E3","4","98867.05","7916.1836","703.6673","0.0","156.2256"
"52","E4","4","69167.47","3971.8538","0.0","0.0","0.0"
"53","E5","4","75005.234","4012.9128","0.0","48.664043","0.0"
"54","E6","4","70821.984","3666.4102","0.0","0.0","0.0"
"55","E7","4","0.0","0.0","0.0","0.0","0.0"
"56","E8","4","112877.89","8495.593","934.34717","0.0","0.0"
"57","E9","4","0.0","401.22894","641.44476","12.548653","0.0"
"58","E10","4","0.0","0.0","61.2648","0.0","0.0"
"59","E11","4","0.0","0.0","76.80459","20.7594","370.0186"
"60","E12","4","8594.141","1149.2351","722.38806","585.0926","0.0"
"61","F1","4","104479.89","9636.215","1063.9138","197.2656","537.3865"
"62","F2","4","95618.63","8197.462","794.817","91.66248","409.64124"
"63","F3","4","94995.36","7520.2563","645.35706","0.0","0.0"
"64","F4","4","71505.23","3867.0388","0.0","0.0","0.0"
"65","F5","4","73280.42","4064.1047","0.0","0.0","240.88951"
"66","F6","4","73240.484","4661.476","167.77383","0.0","0.0"
"67","F7","4","0.0","0.0","0.0","21.23466","0.0"
"68","F8","4","101903.945","7575.701","616.2764","0.0","0.0"
"69","F9","4","0.0","0.0","66.394684","145.28372","0.0"
"70","F10","4","0.0","0.0","0.0","0.0","0.0"
"71","F11","4","19235.598","5343.591","3548.1892","3735.7378","1971.2816"
"72","F12","4","0.0","604.7333","345.14194","0.0","0.0"
"73","G1","4","98691.51","9541.965","672.9666","0.0","55.40652"
"74","G2","4","101587.95","9591.758","1215.7946","60.09752","1879.0369"
"75","G3","4","92641.23","7815.2173","707.1582","0.0","0.0"
"76","G4","4","72178.25","4186.814","0.0","0.0","0.0"
"77","G5","4","71961.914","4144.1987","0.0","0.0","0.0"
"78","G6","4","72788.12","3926.1096","0.0","0.0","0.0"
"79","G7","4","0.0","382.67752","475.18985","261.45462","0.0"
"80","G8","4","111570.29","9114.148","1410.5311","395.4857","0.0"
"81","G9","4","0.0","0.0","0.0","0.0","0.0"
"82","G10","4","0.0","0.0","35.43296","0.0","0.0"
"83","G11","4","0.0","316.41574","170.34995","44.5788","1901.0862"
"84","G12","4","0.0","46.50688","213.07089","0.0","474.93546"
"85","H1","4","93465.5","7832.3877","0.0","0.0","0.0"
"86","H2","4","81885.14","7609.644","858.9965","152.94229","0.0"
"87","H3","4","3260.885","891.06995","664.26495","163.9944","140.69165"
"88","H4","4","75147.18","5150.01","303.32428","23.760288","483.75787"
"89","H5","4","74298.75","5008.252","461.45645","214.50253","42.8016"
"90","H6","4","74498.914","5330.393","631.69305","897.4978","2407.6655"
"91","H7","4","7959.8125","4211.0728","4896.2686","1698.9362","0.0"
"92","H8","4","68043.52","4452.8315","0.0","0.0","692.3303"
"93","H9","4","166.13043","811.66437","681.7482","645.84","2069.1812"
"94","H10","4","0.0","879.6854","600.52673","470.4525","1898.6123"
"95","H11","4","0.0","377.09042","174.96208","204.99858","643.3075"
"96","H12","4","0.0","0.0","23.5869","0.0","0.0"
"1","A1","5","107099.93","11440.713","1171.6621","645.29083","0.0"
"2","A2","5","96036.555","9337.733","1021.68036","0.0","0.0"
"3","A3","5","104483.85","9045.887","817.193","0.0","0.0"
"4","A4","5","70521.8","4277.067","0.0","0.0","0.0"
"5","A5","5","71425.67","4748.348","0.0","0.0","793.74554"
"6","A6","5","68928.45","3904.4495","0.0","0.0","0.0"
"7","A7","5","0.0","92.903534","0.0","0.0","630.2328"
"8","A8","5","101919.88","8388.507","582.1981","0.0","0.0"
"9","A9","5","0.0","147.7321","236.88606","136.20616","1016.57306"
"10","A10","5","0.0","0.0","201.43263","125.20613","285.1123"
"11","A11","5","0.0","0.0","1.04464","0.0","0.0"
"12","A12","5","1737.7512","576.4246","381.89423","217.12672","0.0"
"13","B1","5","104465.83","9074.119","637.2075","101.97421","0.0"
"14","B2","5","103351.99","10122.783","1071.0166","488.25574","1304.8676"
"15","B3","5","102038.05","8736.1045","807.0545","0.0","0.0"
"16","B4","5","74791.39","4773.045","60.529526","0.0","0.0"
"17","B5","5","68090.67","3888.5989","0.0","0.0","0.0"
"18","B6","5","73530.055","4724.783","215.65347","275.94595","1689.3925"
"19","B7","5","0.0","0.0","0.0","0.0","0.0"
"20","B8","5","108787.39","8042.728","635.2338","0.0","0.0"
"21","B9","5","322.57187","186.61432","304.41782","0.0","0.0"
"22","B10","5","0.0","680.76306","423.22037","168.9414","2480.918"
"23","B11","5","0.0","582.7167","347.38635","36.86184","694.2923"
"24","B12","5","0.0","50.09676","0.0","0.0","0.0"
"25","C1","5","113627.4","10634.689","665.6019","551.6565","4228.6484"
"26","C2","5","101089.76","8128.1113","218.26639","0.0","0.0"
"27","C3","5","104916.555","8132.3823","427.83646","0.0","0.0"
"28","C4","5","72462.0","4250.052","0.0","0.0","0.0"
"29","C5","5","69945.81","3914.4338","0.0","0.0","0.0"
"30","C6","5","90920.44","8626.213","3255.8706","3279.232","0.0"
"31","C7","5","0.0","262.98843","1278.8431","1547.2782","0.0"
"32","C8","5","109906.01","8367.657","433.7595","0.0","0.0"
"33","C9","5","0.0","5.398584","0.0","0.0","0.0"
"34","C10","5","0.0","0.0","0.0","64.65214","388.99356"
"35","C11","5","0.0","1032.4384","541.71","424.31827","2104.3972"
"36","C12","5","137.98232","25.96482","0.0","0.0","0.0"
"37","D1","5","105943.22","10512.1875","1247.3718","0.0","0.0"
"38","D2","5","104584.445","8540.224","675.7612","0.0","65.008156"
"39","D3","5","99556.37","7909.6113","676.6611","0.0","0.0"
"40","D4","5","69667.49","3736.1343","0.0","0.0","99.17845"
"41","D5","5","72876.51","4168.2197","0.0","0.0","0.0"
"42","D6","5","67081.78","3638.0908","0.0","0.0","0.0"
"43","D7","5","0.0","0.0","86.525085","0.0","0.0"
"44","D8","5","349627.44","38707.05","16270.16","12833.1875","2230.4656"
"45","D9","5","0.0","0.0","0.0","0.0","0.0"
"46","D10","5","0.0","379.88736","362.8836","359.0172","38.846844"
"47","D11","5","0.0","500.7818","12.00309","0.0","0.0"
"48","D12","5","0.0","362.7432","292.5129","276.04297","580.57605"
"49","E1","5","105124.15","9143.872","616.1585","0.0","0.0"
"50","E2","5","105794.86","9207.466","690.25336","0.0","0.0"
"51","E3","5","99421.72","7961.752","918.79456","0.0","86.792"
"52","E4","5","69520.79","4033.787","0.0","0.0","0.0"
"53","E5","5","75115.43","4248.6514","0.0","0.0","0.0"
"54","E6","5","70952.69","3675.5803","0.0","0.0","0.0"
"55","E7","5","0.0","0.0","0.0","0.0","0.0"
"56","E8","5","113265.14","8474.927","1019.78357","0.0","0.0"
"57","E9","5","0.0","335.29932","656.20197","321.43857","0.0"
"58","E10","5","0.0","0.0","0.0","0.0","0.0"
"59","E11","5","0.0","154.0356","114.65032","0.0","77.268585"
"60","E12","5","8548.348","1124.8601","768.1422","692.33093","0.0"
"61","F1","5","104252.57","9779.886","847.6163","263.0208","171.79875"
"62","F2","5","95639.25","7966.826","894.64294","143.85918","334.9268"
"63","F3","5","95260.46","7327.8335","580.71704","0.0","0.0"
"64","F4","5","71819.77","3813.038","0.0","0.0","0.0"
"65","F5","5","73352.6","4124.233","0.0","0.0","538.6289"
"66","F6","5","73687.23","4848.6943","244.52142","0.0","0.0"
"67","F7","5","0.0","168.1519","48.76392","300.05496","0.0"
"68","F8","5","102512.54","7730.4956","508.141","0.0","0.0"
"69","F9","5","0.0","0.0","0.0","236.83237","0.0"
"70","F10","5","0.0","0.0","0.0","0.0","0.0"
"71","F11","5","19425.666","5288.1543","3509.081","3685.334","1684.6975"
"72","F12","5","0.0","572.13025","312.3688","0.0","0.0"
"73","G1","5","98776.086","9274.519","795.7003","0.0","0.0"
"74","G2","5","101450.43","9618.708","1143.4976","0.0","2032.199"
"75","G3","5","92994.84","7604.0537","763.09753","0.0","0.0"
"76","G4","5","72330.1","4258.8325","0.0","0.0","0.0"
"77","G5","5","72352.3","4173.8994","0.0","0.0","0.0"
"78","G6","5","72716.8","3973.0132","0.0","0.0","0.0"
"79","G7","5","0.0","339.2531","314.94064","195.62738","0.0"
"80","G8","5","111748.4","9161.158","1410.5311","308.36136","10.841479"
"81","G9","5","0.0","0.0","0.0","0.0","0.0"
"82","G10","5","0.0","0.0","0.0","0.0","0.0"
"83","G11","5","0.0","308.76053","230.83653","125.0683","2080.7847"
"84","G12","5","0.0","219.45435","207.6767","0.0","726.29407"
"85","H1","5","93816.12","7655.0503","0.0","0.0","0.0"
"86","H2","5","82415.375","7706.066","961.7416","45.76226","0.0"
"87","H3","5","3505.8342","730.24854","425.40256","520.45447","298.40244"
"88","H4","5","75309.98","5140.9253","216.37791","0.0","325.79614"
"89","H5","5","74368.48","4793.4595","508.39926","318.6386","106.112305"
"90","H6","5","74418.97","5179.525","710.3376","913.585","2081.504"
"91","H7","5","7994.4204","4090.0188","4998.7524","1448.216","0.0"
"92","H8","5","68206.17","4295.7935","0.0","1.834356","932.82404"
"93","H9","5","265.22577","780.3299","553.1729","566.22955","1929.0493"
"94","H10","5","0.0","800.261","574.82324","458.86502","2063.4585"
"95","H11","5","0.0","240.69601","217.75856","0.0","799.1475"
"96","H12","5","0.0","94.27698","199.70242","0.0","0.0"
"1","A1","6","107498.08","11558.5","1253.794","242.3133","0.0"
"2","A2","6","96079.8","9177.263","1053.2076","0.0","0.0"
"3","A3","6","104337.72","8822.65","833.0337","0.0","0.0"
"4","A4","6","70713.53","4382.0728","0.0","0.0","0.0"
"5","A5","6","71410.766","4710.96","0.0","0.0","705.0956"
"6","A6","6","69030.234","3738.9182","0.0","0.0","212.48386"
"7","A7","6","0.0","42.15791","0.0","0.0","736.72864"
"8","A8","6","102076.15","8641.769","572.03894","0.0","0.0"
"9","A9","6","0.0","192.73096","199.52768","207.27025","1083.7845"
"10","A10","6","0.0","100.03679","73.858635","89.84257","176.18236"
"11","A11","6","0.0","113.5806","109.687195","0.0","0.0"
"12","A12","6","1948.7401","328.5899","271.48264","0.0","0.0"
"13","B1","6","104553.49","8884.892","720.4402","56.49923","0.0"
"14","B2","6","103606.12","10162.557","1329.7637","327.36597","1213.0845"
"15","B3","6","102213.664","8592.337","786.94995","0.0","0.0"
"16","B4","6","75106.15","4831.12","0.0","0.0","0.0"
"17","B5","6","67954.94","4114.5664","0.0","0.0","0.0"
"18","B6","6","73253.71","4745.0073","350.1095","130.57379","1680.6617"
"19","B7","6","0.0","0.0","0.0","0.0","0.0"
"20","B8","6","109226.21","8100.453","603.1603","39.738914","0.0"
"21","B9","6","183.68677","313.5457","236.67413","187.99792","0.0"
"22","B10","6","0.0","550.86816","366.15695","211.6513","2843.818"
"23","B11","6","0.0","406.32678","422.6362","221.17104","506.89484"
"24","B12","6","0.0","0.0","0.0","0.0","0.0"
"25","C1","6","113361.57","10392.242","725.873","511.38962","3931.4058"
"26","C2","6","101334.484","8262.242","358.33038","0.0","0.0"
"27","C3","6","105079.81","8160.148","389.1227","0.0","0.0"
"28","C4","6","72551.13","4156.494","0.0","0.0","0.0"
"29","C5","6","70048.16","3891.6064","0.0","0.0","0.0"
"30","C6","6","90542.0","8521.86","3153.3506","3109.4692","0.0"
"31","C7","6","0.0","368.02344","1300.7324","1495.73","0.0"
"32","C8","6","110349.18","8176.373","533.9248","0.0","0.0"
"33","C9","6","0.0","0.0","0.0","19.273737","0.0"
"34","C10","6","0.0","0.0","13.109306","40.63849","333.16156"
"35","C11","6","0.0","819.8454","392.19806","487.85834","1680.3049"
"36","C12","6","373.59366","0.0","0.0","0.0","0.0"
"37","D1","6","106264.88","10509.944","1178.4216","0.0","0.0"
"38","D2","6","104797.19","8665.001","746.65326","0.0","0.0"
"39","D3","6","99946.79","7740.7188","621.9389","0.0","0.0"
"40","D4","6","70118.125","3768.508","0.0","0.0","0.0"
"41","D5","6","73151.96","4320.585","0.0","0.0","0.0"
"42","D6","6","67528.695","3619.4006","0.0","0.0","0.0"
"43","D7","6","0.0","0.0","25.791132","109.07437","0.0"
"44","D8","6","349168.62","38526.145","16264.031","12648.408","2272.9668"
"45","D9","6","0.0","0.0","0.0","0.0","0.0"
"46","D10","6","0.0","228.31136","287.202","28.644989","209.39397"
"47","D11","6","0.0","569.6666","106.936615","0.0","0.0"
"48","D12","6","0.0","504.8176","249.61101","388.75256","683.87463"
"49","E1","6","105321.01","9215.589","632.23224","0.0","0.0"
"50","E2","6","104610.016","8141.2725","916.30835","59.650642","0.0"
"51","E3","6","99970.4","8033.8135","901.8387","0.0","297.2626"
"52","E4","6","70101.58","3871.339","0.0","0.0","0.0"
"53","E5","6","75331.76","4231.685","0.0","0.0","0.0"
"54","E6","6","71392.11","3898.166","0.0","0.0","0.0"
"55","E7","6","0.0","0.0","0.0","0.0","0.0"
"56","E8","6","113463.1","8572.23","1090.6776","0.0","0.0"
"57","E9","6","0.0","448.32153","605.04376","304.0635","0.0"
"58","E10","6","0.0","0.0","0.0","0.0","0.0"
"59","E11","6","0.0","0.0","214.83022","89.5932","139.30112"
"60","E12","6","8390.408","1124.8601","748.78467","531.04443","0.0"
"61","F1","6","104510.89","9555.584","843.56067","124.6609","299.61703"
"62","F2","6","95868.54","8127.6123","898.43384","323.36487","443.1339"
"63","F3","6","95930.664","7528.668","534.84357","0.0","0.0"
"64","F4","6","72144.47","4007.04","0.0","0.0","0.0"
"65","F5","6","73618.91","3991.2224","0.0","0.0","478.88834"
"66","F6","6","73879.46","4751.203","131.18486","0.0","0.0"
"67","F7","6","0.0","0.0","80.96651","356.37296","0.0"
"68","F8","6","103004.484","7731.417","639.2433","0.0","0.0"
"69","F9","6","0.0","0.0","79.47242","202.00409","0.0"
"70","F10","6","0.0","0.0","0.0","0.0","0.0"
"71","F11","6","19111.232","5178.4863","3613.3699","3863.5054","1625.5242"
"72","F12","6","0.0","558.458","305.19968","0.0","0.0"
"73","G1","6","98682.28","9186.88","486.79758","0.0","0.0"
"74","G2","6","102765.1","9589.191","1319.4202","0.0","1983.6354"
"75","G3","6","93331.08","7802.2227","613.2222","0.0","0.0"
"76","G4","6","72705.625","4299.708","0.0","0.0","0.0"
"77","G5","6","72702.266","4250.0083","0.0","0.0","0.0"
"78","G6","6","73143.016","4063.1418","0.0","0.0","0.0"
"79","G7","6","0.0","216.21733","325.12988","229.00456","0.0"
"80","G8","6","112612.22","9411.558","1405.6537","447.3687","110.38597"
"81","G9","6","0.0","0.0","0.0","0.0","0.0"
"82","G10","6","0.0","0.0","0.0","0.0","0.0"
"83","G11","6","0.0","10.20696","161.70901","0.0","1358.2728"
"84","G12","6","0.0","430.18866","79.564445","125.9741","470.96664"
"85","H1","6","93935.84","7500.7017","0.0","67.20975","0.0"
"86","H2","6","82751.14","7546.648","863.7753","161.37218","0.0"
"87","H3","6","3702.5","995.90173","724.54926","443.01263","0.0"
"88","H4","6","75473.75","5335.741","185.74907","120.78146","458.0891"
"89","H5","6","74491.766","4865.9517","457.0279","0.0","57.0688"
"90","H6","6","74601.46","5054.931","616.47156","729.00525","2422.0676"
"91","H7","6","8016.0503","4185.26","5049.9946","1702.4426","0.0"
"92","H8","6","68265.16","4291.147","0.0","0.0","481.89835"
"93","H9","6","408.03964","671.16455","661.8141","559.2636","1951.9077"
"94","H10","6","0.0","762.9556","643.7553","473.92877","1977.0006"
"95","H11","6","0.0","279.47482","255.52017","103.12812","448.81918"
"96","H12","6","0.0","0.0","20.44198","0.0","0.0"
"1","A1","7","107245.805","11213.554","1275.6102","408.2452","0.0"
"2","A2","7","96193.48","9325.147","925.1281","0.0","0.0"
"3","A3","7","104773.87","8871.724","838.6245","0.0","0.0"
"4","A4","7","70548.484","4499.031","0.0","0.0","0.0"
"5","A5","7","71448.95","4604.4834","0.0","0.0","530.2581"
"6","A6","7","69493.68","3775.8816","0.0","0.0","0.0"
"7","A7","7","0.0","0.0","0.0","0.0","561.8847"
"8","A8","7","102454.0","8412.443","591.5758","0.0","0.0"
"9","A9","7","0.0","389.70706","337.07443","0.0","1121.591"
"10","A10","7","0.0","0.0","139.08444","49.70014","255.74858"
"11","A11","7","0.0","0.0","52.232","0.0","0.0"
"12","A12","7","1860.6896","345.29785","472.82144","50.70624","0.0"
"13","B1","7","104610.81","9166.533","865.074","0.0","0.0"
"14","B2","7","103966.125","10306.875","1171.4585","336.3043","1100.2909"
"15","B3","7","103066.484","8570.144","684.51245","0.0","0.0"
"16","B4","7","75244.52","4768.508","0.0","0.0","0.0"
"17","B5","7","67971.91","4044.2852","0.0","0.0","0.0"
"18","B6","7","73581.59","4657.3706","316.93204","13.05738","2016.7941"
"19","B7","7","0.0","0.0","0.0","0.0","0.0"
"20","B8","7","109273.23","8084.0835","643.2522","0.0","0.0"
"21","B9","7","432.78394","169.80222","259.82703","0.0","0.0"
"22","B10","7","0.0","563.194","451.75208","140.46814","2814.5977"
"23","B11","7","0.0","460.92365","319.5542","49.149117","629.77844"
"24","B12","7","0.0","0.0","0.0","0.0","0.0"
"25","C1","7","113344.96","10791.062","707.5296","543.60315","4258.2383"
"26","C2","7","101887.28","8259.848","346.6584","0.0","0.0"
"27","C3","7","105383.3","8302.943","414.9319","0.0","0.0"
"28","C4","7","72700.336","4014.2085","0.0","0.0","0.0"
"29","C5","7","70086.76","3943.6528","0.0","0.0","0.0"
"30","C6","7","90816.29","8503.925","3120.8857","3251.0803","0.0"
"31","C7","7","0.0","281.4297","1438.8037","1479.9329","0.0"
"32","C8","7","110832.11","8488.556","461.63156","0.0","0.0"
"33","C9","7","0.0","0.0","0.0","0.0","0.0"
"34","C10","7","0.0","0.0","0.0","158.85954","293.80453"
"35","C11","7","0.0","716.27454","450.70273","362.93213","1519.664"
"36","C12","7","731.56665","0.0","0.0","0.0","0.0"
"37","D1","7","106004.59","10372.024","1234.8354","0.0","0.0"
"38","D2","7","105332.555","8805.082","670.0441","0.0","0.0"
"39","D3","7","99922.64","7658.8955","693.49866","0.0","0.0"
"40","D4","7","70334.42","3836.2905","0.0","0.0","28.487429"
"41","D5","7","73375.3","4268.906","5.609706","0.0","0.0"
"42","D6","7","67999.41","3566.5806","0.0","0.0","0.0"
"43","D7","7","0.0","0.0","74.87748","0.0","0.0"
"44","D8","7","353339.25","39103.555","16460.152","12850.377","2292.5173"
"45","D9","7","0.0","0.0","0.0","0.0","0.0"
"46","D10","7","0.0","400.72906","339.59695","231.06958","131.70027"
"47","D11","7","0.0","735.8649","30.55332","0.0","0.0"
"48","D12","7","0.0","609.6101","345.16522","317.1151","766.13086"
"49","E1","7","105509.766","9376.373","569.00903","0.0","0.0"
"50","E2","7","105460.7","8163.745","1115.7686","0.0","86.1273"
"51","E3","7","99785.84","8004.141","928.3322","0.0","265.8005"
"52","E4","7","70334.63","3943.4253","0.0","0.0","0.0"
"53","E5","7","75681.77","4188.8237","0.0","0.0","0.0"
"54","E6","7","71480.74","3746.441","0.0","0.0","0.0"
"55","E7","7","0.0","0.0","0.0","0.0","0.0"
"56","E8","7","113723.37","8566.203","926.16705","0.0","0.0"
"57","E9","7","0.0","490.70486","590.2866","380.3207","0.0"
"58","E10","7","0.0","0.0","0.0","179.91469","0.0"
"59","E11","7","0.0","0.0","0.0","0.0","0.0"
"60","E12","7","8945.532","1176.3185","812.1366","563.6449","0.0"
"61","F1","7","106745.67","9627.419","957.11694","280.8295","0.0"
"62","F2","7","95980.6","7948.3755","831.462","100.57411","0.0"
